marketplace,customer_id,review_id,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,26388950,R2KTTQTUAGYPRA,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,3,3,N,Y,Do not use in environments with...lots of colors....,"Just throwing in my 2 cents - had two of these and a few Foscam FI8905W outdoor cameras all set to install, tested them at home (in my fairly drab house) and they worked fine.  Went to install them in a colorful environment and they all failed - they would boot up, go thru the calibration sequence, and then reboot.<br /><br />Seems to be the same problem mentioned here:  http://www.amazon.com/review/R30GQV3F3C8KGX/ref=cm_cr_pr_perm?ie=UTF8&ASIN=B006ZP8UOW&linkCode=&nodeID=&tag=<br /><br />I wouldn't bother with anything from this manufacturer, I'm returning all Foscam products I bought.<br /><br />Save yourself some time at the expense of getting something that isn't manufactured by a buncha injured horses.",15-10-2013
US,28183853,RFWPSA5WS5PXO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,Great product,I have researched much about a substitute for a baby monitor and this camera takes the cake.  Setup easily and has more features than any other camera.,14-10-2013
US,44470983,R2M32MAWOHC2GP,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,8,9,N,Y,"spotty issues, then stopped working after 2 weeks","could not connect via wifi<br />network would occasionally drop at first<br />after a couple of weeks, can no longer communicate with unit.  going to return this one.  perhaps its a fluke<br />will update review if next one works.<br /><br />Update:  2nd one stopped working after 2 weeks.  The good news was that there were no spotty issues.  Bad news is that it is just as broke.  with this one I made sure to plug into a power strip because I was worried perhaps that power fluctuations caused the previous problem..<br /><br />Not impressed.  I've been reading all sorts of reviews with people saying that foscam dumped these terrible units on Amazon and that their new ones might work better.  Whatever the case, two tries is enough frustration for me.<br /><br />For what its worth, they both stopped working at night..",14-10-2013
US,17424872,R1W1RFZ9GXYOBZ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,"You can put lipstick on a Pig, but it's still a pig","Setting up the camera is damn near impossible. The instructions that came with the F18910W Foscam are totally unclear, likewise with the installation video which comes on the software CD. The people at the Foscam technical support (Foscam.US/remote) can only assist to a point. These same people also said that you can not control the camera from an iPhone (on this point they are wrong). I have managed to get camera to be able to be controlled from the iPhone app, it took a bit of unorthodox thinking, but it can be done! It took me nearly two weeks to get the camera up and running on my network. You need the Foscam Pro + Audio APP for the iPhone (price $8.00). The people at the Foscam technical support have no knowledge on how to get the camera controlled from the aforementioned APP. Foscam Pro + Audio APP is a third party APP and not sanctioned by Foscam. Unless you are a MCSE or you have a degree in computer science you will probably be unable to get the F18910W Foscam up and running on your network without a great deal of assistance, beware.<br /><br />The camera itself works as advertised. The entire reason for me getting this camera was so I could monitor my home from my iPhone 5, eg, turn on and off motion detection, turn on and off sound detection, turn on the IR, etc. Foscam can not help you in any way with the iPhone APP.<br /><br />I have the camera setup to send me alerts to my iPhone when something is amiss (it only sets off the alarm when I receive email from a particular camera address, it also saves the image data to my iPhone. Would I ever want to setup another surveillance system, I'd rather get poked in the eye with a sharp stick.",14-10-2013
US,48308144,R9CTH3ERMYT9Q,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Works OK - Decent Images for non HighDef camera,Camera works OK and does the job -- Getting connected to the router was not easy -- Foscam support is spotty -- I will eventually buy the HighDef cameras to replace these 2 -- Foscam REALLY needs to upgrade the camera programming and the software that runs on it,13-10-2013
US,7810534,R13W9CY9THKAEP,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,3,N,Y,Good camera easy setup.,Great for monitoring your pets inside the house. Easy setup with disc included. Foscam app for iOS is a bit expensive but works great over wifi or cellular.,13-10-2013
US,4301623,R36TOD05GRCIJ8,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,2,N,Y,quit working in less than 30 days,"I use to install cctv. I know these cameras very well. I purchased 2 from these guys in April 2013. I didn't even hook them up until the middle of Sept 2013. They lasted maybe 30 days. No warranty, even though they say there is one. The focus on one won't focus. Yes, I turned the lens ring. The picture won't come up on the other one. The Foscam itself is a good camera for a simple view. I purchased another one from the manufacturer. Much better image quality. I suggest you buy directly from manufacturer, there is a 2 year warranty. I should have known better.",12-10-2013
US,46882614,RDQEKW2G86GIB,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,"Nice unit for the price. Works well, but. . . .",". . .you really need to know your way around your router and have a decent understanding of port forwarding.<br /><br />I have 4 of these cameras in use now and overall I'm pretty happy with them. I bought the first two when they cam up for sale on Woot a while back and added the 2-pack from Amazon a couple of weeks ago. I use them for home security and as \\""Kitten cams\\"" for the wife when she is away on business and suffering feline separation anxiety.<br /><br />Prior to getting the Foscams I was using a couple of Astek Moles. Comparing these the Foscams have a slightly wider field of view and their IR \\""night vision\\"" is head and shoulders above the Moles.<br /><br />These are indoor cameras and can not be used safely outdoors but I do have 2 mounted on windows viewing well lit areas outside the home and they work well under these conditions.<br /><br />The CONS:<br /><br />The built-in web interface sucks! The design is actually quite nice but the implementation leaves a great deal to be desired. The thing will give you various errors when attempting to make simple changes to the config, often requiring a reset and reconfig and some playing with the sequencing of the set up, the browser you use or, how you access the device's web page (Directly through your LAN, via the WAN through the forwarded port or putting the thing in the DMZ and hitting it directly. And despite repeated tries and a couple of calls to tech support. I have yet to be able to get the multi-camera view working utilizing the built-in interface.<br /><br />Foscam's tech support is hit or miss at best. And their standard answer seems to be reset the device and if that doesn't work, send it back.<br /><br />Having said that, once you get past the above issues and adjust for the camera's foibles, they work well once configured.<br /><br />After testing a number of remote apps on my various android devices, I wound up going with Blue Iris on my desktop and it's associated Android app. It was well worththe $10. It works very well with the Foscams and fairly well with the Moles.",12-10-2013
US,18791718,R2SQ3P9CKU48DG,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"Great, Useful Camera","This thing is great. A theft in front of my apartment prompted me to put one of these up to deter/catch any thieves. I have it set up to automatically E-Mail me whenever it detects motion along with pictures. My only beef with it is that the connection it maintains to the DDNS is pretty choppy. I can connect to it fairly reliably, but the connection goes in and out, especially when sending movement commands. This could probably be fixed if I used a wired connection instead of WiFi. Other than that, the thing delivers GREAT bang-for-your-buck.",12-10-2013
US,43729342,RACB6ZASS8OYI,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Quality camera at a low price,"Quality images. Semi difficult to set up, requiring trial and error processes and looking many thing up on the internet. Can't beat the usefulness of this at the price it is going for.",11-10-2013
US,15488864,R2SHDNHQM21QZU,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,2,2,N,Y,BEWARE!!! Google Foscam and BBB before you buy. They are padding their reviews with phony fivestar reviews.  REPREHENSIBLE!!!,Device reboots every 10 -15 minutes.  Very unstable and poorly developed product.  Worst purchase I've ever made on Amazon. Google Foscam and BBB before you buy.  They are located in Houston and have a D rating with the Better Business Bureau.,11-10-2013
US,24690914,R1U4HRJD8DVFI8,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Keep on trying,I must say at first I was pretty frustrated with the customer service. Wait time is pretty long unless you call at 5:AM. After a few calls I was up and running. Parker from Foscam customer service was the most helpful.,11-10-2013
US,19550370,R2T155CVR6B3NO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,1,N,Y,Hidden Costs and Poor Tech Support,"Overall, not worth the trouble. I returned this camera for two reasons:<br /><br />Foscam Tech Support was not able to figure out how to make this camera work on my home network even after two calls.<br /><br />To use this camera you will need to create a DNS host account and understand how to configure port forwarding on your router. The DNS host service, recommended by the Foscam installation, requires a $25 dollar annual fee. While there are other alternatives out there, I find it a bit disingenuous to say there are no hidden fees when the user guide directs you to a service that is not free.<br /><br />Also, be aware that the setup for this camera is not for the average person. The setup is significantly more complex than installing a modem, printer/scanner or an external hard drive. Foscam does provide a DVD that walks you through the process step by step. But configurations they walk you through are generic and are not likely to match your home network in many cases. You will have to reconcile the differences between your setup and the setup on the DVD. In my case, even the Foscam Tech Support people were not able to do this.",11-10-2013
